,prices,hour,day,week,month
998,19.99,14,6,5,1
999,17.99,15,6,5,1
1000,15.0,16,6,5,1
1001,24.11,17,6,5,1
1002,29.51,18,6,5,1
1003,34.0,19,6,5,1
1004,29.67,20,6,5,1
1005,26.83,21,6,5,1
1006,27.56,22,6,5,1
1007,25.0,23,6,5,1
1008,20.0,0,0,6,1
1009,21.21,1,0,6,1
1010,20.2,2,0,6,1
1011,13.39,3,0,6,1
1012,8.17,4,0,6,1
1013,20.01,5,0,6,1
1014,24.82,6,0,6,1
1015,33.19,7,0,6,1
1016,39.39,8,0,6,1
1017,40.8,9,0,6,1
1018,41.01,10,0,6,1
1019,40.0,11,0,6,1
1020,39.0,12,0,6,1
1021,33.43,13,0,6,1
1022,32.41,14,0,6,1
1023,31.01,15,0,6,1
1024,33.1,16,0,6,1
1025,37.39,17,0,6,1
1026,48.17,18,0,6,1
1027,47.39,19,0,6,1
1028,33.5,20,0,6,1
1029,27.9,21,0,6,1
1030,27.5,22,0,6,1
1031,24.95,23,0,6,1
1032,23.39,0,1,6,1
1033,21.8,1,1,6,1
1034,20.7,2,1,6,1
1035,20.01,3,1,6,1
1036,15.35,4,1,6,1
1037,23.65,5,1,6,1
1038,23.87,6,1,6,1
1039,36.41,7,1,6,1
1040,39.99,8,1,6,1
1041,41.37,9,1,6,1
1042,41.59,10,1,6,1
1043,41.2,11,1,6,1
1044,37.5,12,1,6,1
1045,36.2,13,1,6,1
1046,33.11,14,1,6,1
1047,30.74,15,1,6,1
1048,32.8,16,1,6,1
1049,36.64,17,1,6,1
1050,46.17,18,1,6,1
1051,43.87,19,1,6,1
1052,34.0,20,1,6,1
1053,26.01,21,1,6,1
1054,26.4,22,1,6,1
1055,22.53,23,1,6,1
1056,23.22,0,2,6,1
1057,22.77,1,2,6,1
1058,21.31,2,2,6,1
1059,17.19,3,2,6,1
1060,18.99,4,2,6,1
1061,20.99,5,2,6,1
1062,24.3,6,2,6,1
1063,33.11,7,2,6,1
1064,31.02,8,2,6,1
1065,33.1,9,2,6,1
1066,32.0,10,2,6,1
1067,32.01,11,2,6,1
1068,32.0,12,2,6,1
1069,31.0,13,2,6,1
1070,29.01,14,2,6,1
1071,26.4,15,2,6,1
1072,26.01,16,2,6,1
1073,25.01,17,2,6,1
1074,33.0,18,2,6,1
1075,41.02,19,2,6,1
1076,35.99,20,2,6,1
1077,26.52,21,2,6,1
1078,26.88,22,2,6,1
1079,22.71,23,2,6,1
1080,22.2,0,3,6,1
1081,21.7,1,3,6,1
1082,20.16,2,3,6,1
1083,15.99,3,3,6,1
1084,17.19,4,3,6,1
1085,24.39,5,3,6,1
1086,24.3,6,3,6,1
1087,38.24,7,3,6,1
1088,43.59,8,3,6,1
1089,43.89,9,3,6,1
1090,42.4,10,3,6,1
1091,40.3,11,3,6,1
1092,37.7,12,3,6,1
1093,36.6,13,3,6,1
1094,32.49,14,3,6,1
1095,31.07,15,3,6,1
1096,29.99,16,3,6,1
1097,30.43,17,3,6,1
1098,42.7,18,3,6,1
1099,42.69,19,3,6,1
1100,34.39,20,3,6,1
1101,28.09,21,3,6,1
1102,27.52,22,3,6,1
1103,22.26,23,3,6,1
1104,24.49,0,4,6,1
1105,22.39,1,4,6,1
1106,21.24,2,4,6,1
1107,19.57,3,4,6,1
1108,19.18,4,4,6,1
1109,20.61,5,4,6,1
1110,24.99,6,4,6,1
1111,39.29,7,4,6,1
1112,37.5,8,4,6,1
1113,36.99,9,4,6,1
1114,36.9,10,4,6,1
1115,39.49,11,4,6,1
1116,36.69,12,4,6,1
1117,31.85,13,4,6,1
1118,29.0,14,4,6,1
1119,26.6,15,4,6,1
1120,23.18,16,4,6,1
1121,25.59,17,4,6,1
1122,31.01,18,4,6,1
1123,33.11,19,4,6,1
1124,28.32,20,4,6,1
1125,22.0,21,4,6,1
1126,23.11,22,4,6,1
1127,21.99,23,4,6,1
1128,15.0,0,5,6,1
1129,13.01,1,5,6,1
1130,13.0,2,5,6,1
1131,11.84,3,5,6,1
1132,8.41,4,5,6,1
1133,9.61,5,5,6,1
1134,8.16,6,5,6,1
1135,13.0,7,5,6,1
1136,21.99,8,5,6,1
1137,21.3,9,5,6,1
1138,22.0,10,5,6,1
1139,22.0,11,5,6,1
1140,28.1,12,5,6,1
1141,25.99,13,5,6,1
1142,23.1,14,5,6,1
1143,21.0,15,5,6,1
1144,20.78,16,5,6,1
1145,19.49,17,5,6,1
1146,27.69,18,5,6,1
1147,27.69,19,5,6,1
1148,28.89,20,5,6,1
1149,21.59,21,5,6,1
1150,24.25,22,5,6,1
1151,18.8,23,5,6,1
1152,25.73,0,6,6,1
1153,24.39,1,6,6,1
1154,18.99,2,6,6,1
1155,15.4,3,6,6,1
1156,12.09,4,6,6,1
1157,13.3,5,6,6,1
1158,7.84,6,6,6,1
1159,12.4,7,6,6,1
1160,15.89,8,6,6,1
1161,22.89,9,6,6,1
1162,25.39,10,6,6,1
1163,27.99,11,6,6,1
1164,27.59,12,6,6,1
1165,24.99,13,6,6,1
1166,23.0,14,6,6,1
1167,16.0,15,6,6,1
1168,12.6,16,6,6,1
1169,18.99,17,6,6,1
1170,26.49,18,6,6,1
1171,31.0,19,6,6,1
1172,29.99,20,6,6,1
1173,26.99,21,6,6,1
1174,31.0,22,6,6,1
1175,26.8,23,6,6,1
1176,19.97,0,0,7,1
1177,18.1,1,0,7,1
1178,18.73,2,0,7,1
1179,13.85,3,0,7,1
1180,12.54,4,0,7,1
1181,21.0,5,0,7,1
1182,25.16,6,0,7,1
1183,32.0,7,0,7,1
1184,31.1,8,0,7,1
1185,33.11,9,0,7,1
1186,33.1,10,0,7,1
1187,32.08,11,0,7,1
1188,34.76,12,0,7,1
1189,31.08,13,0,7,1
1190,31.01,14,0,7,1
1191,29.05,15,0,7,1
1192,31.45,16,0,7,1
1193,30.42,17,0,7,1
1194,34.49,18,0,7,1
1195,40.73,19,0,7,1
1196,36.82,20,0,7,1
1197,29.0,21,0,7,1
1198,25.39,22,0,7,1
1199,23.0,23,0,7,1
1200,26.0,0,1,7,1
1201,24.58,1,1,7,1
1202,22.52,2,1,7,1
1203,19.24,3,1,7,1
1204,18.2,4,1,7,1
1205,23.49,5,1,7,1
1206,26.9,6,1,7,1
1207,31.96,7,1,7,1
1208,31.07,8,1,7,1
1209,31.0,9,1,7,1
1210,30.06,10,1,7,1
1211,31.0,11,1,7,1
1212,30.03,12,1,7,1
1213,29.09,13,1,7,1
1214,27.25,14,1,7,1
1215,26.58,15,1,7,1
1216,24.01,16,1,7,1
1217,24.1,17,1,7,1
1218,33.38,18,1,7,1
1219,34.46,19,1,7,1
1220,29.0,20,1,7,1
1221,25.91,21,1,7,1
1222,26.67,22,1,7,1
1223,24.91,23,1,7,1
1224,22.52,0,2,7,1
1225,22.06,1,2,7,1
1226,20.6,2,2,7,1
1227,18.03,3,2,7,1
1228,11.94,4,2,7,1
1229,21.91,5,2,7,1
1230,24.99,6,2,7,1
1231,29.91,7,2,7,1
1232,31.92,8,2,7,1
1233,33.91,9,2,7,1
1234,33.9,10,2,7,1
1235,33.1,11,2,7,1
1236,31.96,12,2,7,1
1237,31.9,13,2,7,1
1238,28.6,14,2,7,1
1239,28.53,15,2,7,1
1240,29.0,16,2,7,1
1241,29.92,17,2,7,1
1242,34.0,18,2,7,1
1243,37.0,19,2,7,1
1244,30.31,20,2,7,1
1245,24.61,21,2,7,1
1246,24.08,22,2,7,1
1247,22.34,23,2,7,1
1248,23.96,0,3,7,1
1249,23.02,1,3,7,1
1250,20.83,2,3,7,1
1251,20.37,3,3,7,1
1252,17.15,4,3,7,1
1253,21.02,5,3,7,1
1254,23.0,6,3,7,1
1255,31.94,7,3,7,1
1256,33.54,8,3,7,1
1257,34.46,9,3,7,1
1258,36.24,10,3,7,1
1259,36.24,11,3,7,1
1260,35.32,12,3,7,1
1261,33.0,13,3,7,1
1262,29.07,14,3,7,1
1263,29.22,15,3,7,1
1264,29.95,16,3,7,1
1265,28.95,17,3,7,1
1266,48.26,18,3,7,1
1267,40.29,19,3,7,1
1268,32.97,20,3,7,1
1269,26.0,21,3,7,1
1270,28.45,22,3,7,1
1271,25.45,23,3,7,1
1272,22.5,0,4,7,1
1273,20.49,1,4,7,1
1274,18.4,2,4,7,1
1275,17.94,3,4,7,1
1276,16.0,4,4,7,1
1277,20.6,5,4,7,1
1278,23.21,6,4,7,1
1279,31.01,7,4,7,1
1280,29.99,8,4,7,1
1281,33.05,9,4,7,1
1282,33.81,10,4,7,1
1283,34.47,11,4,7,1
1284,32.0,12,4,7,1
1285,27.63,13,4,7,1
1286,26.86,14,4,7,1
1287,24.86,15,4,7,1
1288,24.66,16,4,7,1
1289,26.57,17,4,7,1
1290,31.95,18,4,7,1
1291,33.1,19,4,7,1
1292,28.43,20,4,7,1
1293,23.99,21,4,7,1
1294,23.91,22,4,7,1
1295,22.03,23,4,7,1
1296,23.03,0,5,7,1
1297,20.0,1,5,7,1
1298,16.86,2,5,7,1
1299,15.25,3,5,7,1
1300,14.0,4,5,7,1
1301,13.98,5,5,7,1
1302,13.08,6,5,7,1
1303,20.0,7,5,7,1
1304,24.86,8,5,7,1
1305,30.88,9,5,7,1
1306,27.17,10,5,7,1
1307,30.41,11,5,7,1
1308,29.5,12,5,7,1
1309,25.92,13,5,7,1
1310,25.37,14,5,7,1
1311,23.6,15,5,7,1
1312,22.25,16,5,7,1
1313,28.72,17,5,7,1
1314,34.34,18,5,7,1
1315,30.95,19,5,7,1
1316,26.95,20,5,7,1
1317,24.0,21,5,7,1
1318,25.23,22,5,7,1
1319,20.61,23,5,7,1
1320,19.9,0,6,7,1
1321,15.9,1,6,7,1
1322,9.03,2,6,7,1
1323,8.26,3,6,7,1
1324,7.85,4,6,7,1
1325,7.15,5,6,7,1
1326,6.0,6,6,7,1
1327,5.95,7,6,7,1
1328,8.18,8,6,7,1
1329,14.3,9,6,7,1
1330,20.5,10,6,7,1
1331,22.33,11,6,7,1
1332,22.75,12,6,7,1
1333,21.52,13,6,7,1
1334,17.3,14,6,7,1
1335,17.3,15,6,7,1
1336,12.9,16,6,7,1
1337,22.46,17,6,7,1
1338,25.91,18,6,7,1
1339,26.9,19,6,7,1
1340,23.71,20,6,7,1
1341,21.96,21,6,7,1
1342,24.26,22,6,7,1
1343,22.16,23,6,7,1
1344,19.95,0,0,8,1
1345,15.27,1,0,8,1
1346,14.96,2,0,8,1
1347,12.08,3,0,8,1
1348,12.99,4,0,8,1
1349,14.06,5,0,8,1
1350,21.04,6,0,8,1
1351,27.53,7,0,8,1
1352,30.95,8,0,8,1
1353,33.35,9,0,8,1
1354,32.76,10,0,8,1
1355,33.09,11,0,8,1
1356,34.2,12,0,8,1
1357,30.99,13,0,8,1
1358,29.96,14,0,8,1
1359,27.06,15,0,8,1
1360,27.04,16,0,8,1
1361,26.74,17,0,8,1
1362,33.94,18,0,8,1
1363,36.82,19,0,8,1
1364,29.94,20,0,8,1
1365,26.0,21,0,8,1
1366,26.87,22,0,8,1
1367,25.51,23,0,8,1
1368,19.0,0,1,8,1
1369,18.01,1,1,8,1
1370,17.04,2,1,8,1
1371,16.01,3,1,8,1
1372,15.95,4,1,8,1
1373,19.89,5,1,8,1
1374,21.69,6,1,8,1
1375,29.0,7,1,8,1
1376,29.93,8,1,8,1
1377,31.78,9,1,8,1
1378,31.92,10,1,8,1
1379,32.94,11,1,8,1
1380,32.67,12,1,8,1
1381,31.98,13,1,8,1
1382,29.5,14,1,8,1
1383,27.49,15,1,8,1
1384,27.38,16,1,8,1
1385,29.04,17,1,8,1
1386,35.0,18,1,8,1
1387,33.11,19,1,8,1
1388,27.93,20,1,8,1
1389,23.07,21,1,8,1
1390,20.23,22,1,8,1
1391,18.43,23,1,8,1
1392,15.0,0,2,8,1
1393,14.06,1,2,8,1
1394,13.04,2,2,8,1
1395,12.2,3,2,8,1
1396,11.05,4,2,8,1
1397,14.91,5,2,8,1
1398,17.91,6,2,8,1
1399,22.98,7,2,8,1
1400,26.92,8,2,8,1
1401,28.59,9,2,8,1
1402,28.96,10,2,8,1
1403,29.98,11,2,8,1
1404,28.97,12,2,8,1
1405,26.44,13,2,8,1
1406,26.26,14,2,8,1
1407,24.99,15,2,8,1
1408,22.97,16,2,8,1
1409,22.99,17,2,8,1
1410,30.64,18,2,8,1
1411,30.96,19,2,8,1
1412,26.11,20,2,8,1
1413,20.97,21,2,8,1
1414,19.9,22,2,8,1
1415,17.0,23,2,8,1
1416,16.97,0,3,8,2
1417,13.99,1,3,8,2
1418,13.0,2,3,8,2
1419,11.51,3,3,8,2
1420,7.97,4,3,8,2
1421,13.97,5,3,8,2
1422,19.1,6,3,8,2
1423,25.92,7,3,8,2
1424,27.97,8,3,8,2
1425,28.97,9,3,8,2
1426,29.6,10,3,8,2
1427,29.99,11,3,8,2
1428,29.96,12,3,8,2
1429,29.0,13,3,8,2
1430,26.93,14,3,8,2
1431,25.95,15,3,8,2
1432,25.94,16,3,8,2
1433,25.03,17,3,8,2
1434,31.95,18,3,8,2
1435,36.95,19,3,8,2
1436,28.92,20,3,8,2
1437,23.95,21,3,8,2
1438,23.92,22,3,8,2
1439,19.92,23,3,8,2
1440,15.91,0,4,8,2
1441,13.17,1,4,8,2
1442,12.06,2,4,8,2
1443,11.07,3,4,8,2
1444,8.07,4,4,8,2
1445,14.92,5,4,8,2
1446,20.01,6,4,8,2
1447,25.51,7,4,8,2
1448,29.91,8,4,8,2
1449,29.88,9,4,8,2
1450,30.98,10,4,8,2
1451,31.92,11,4,8,2
1452,30.99,12,4,8,2
1453,27.94,13,4,8,2
1454,26.91,14,4,8,2
1455,23.92,15,4,8,2
1456,22.94,16,4,8,2
1457,22.93,17,4,8,2
1458,27.98,18,4,8,2
1459,31.97,19,4,8,2
1460,27.99,20,4,8,2
1461,21.96,21,4,8,2
1462,22.99,22,4,8,2
1463,22.0,23,4,8,2
1464,23.98,0,5,8,2
1465,21.92,1,5,8,2
1466,19.98,2,5,8,2
1467,17.02,3,5,8,2
1468,14.68,4,5,8,2
1469,13.0,5,5,8,2
1470,12.09,6,5,8,2
1471,16.01,7,5,8,2
1472,20.72,8,5,8,2
1473,25.42,9,5,8,2
1474,25.96,10,5,8,2
1475,25.94,11,5,8,2
1476,27.94,12,5,8,2
1477,25.92,13,5,8,2
1478,23.9,14,5,8,2
1479,20.06,15,5,8,2
1480,20.69,16,5,8,2
1481,19.9,17,5,8,2
1482,23.17,18,5,8,2
1483,28.94,19,5,8,2
1484,27.67,20,5,8,2
1485,24.15,21,5,8,2
1486,26.52,22,5,8,2
1487,23.99,23,5,8,2
1488,22.3,0,6,8,2
1489,15.99,1,6,8,2
1490,12.99,2,6,8,2
1491,11.91,3,6,8,2
1492,9.5,4,6,8,2
1493,9.69,5,6,8,2
1494,9.92,6,6,8,2
1495,9.18,7,6,8,2
1496,11.95,8,6,8,2
1497,21.96,9,6,8,2
1498,24.88,10,6,8,2
1499,24.96,11,6,8,2
1500,25.01,12,6,8,2
1501,22.96,13,6,8,2
1502,18.93,14,6,8,2
1503,11.99,15,6,8,2
1504,10.07,16,6,8,2
1505,13.98,17,6,8,2
1506,21.92,18,6,8,2
1507,28.93,19,6,8,2
1508,25.94,20,6,8,2
1509,23.17,21,6,8,2
1510,24.0,22,6,8,2
1511,17.86,23,6,8,2
1512,15.87,0,0,9,2
1513,15.95,1,0,9,2
1514,14.03,2,0,9,2
1515,9.17,3,0,9,2
1516,9.56,4,0,9,2
1517,17.19,5,0,9,2
1518,23.97,6,0,9,2
1519,28.0,7,0,9,2
1520,30.97,8,0,9,2
1521,31.53,9,0,9,2
1522,31.95,10,0,9,2
1523,31.97,11,0,9,2
1524,32.91,12,0,9,2
1525,31.91,13,0,9,2
1526,28.99,14,0,9,2
1527,29.01,15,0,9,2
1528,27.94,16,0,9,2
1529,27.8,17,0,9,2
1530,31.98,18,0,9,2
1531,38.0,19,0,9,2
1532,33.47,20,0,9,2
1533,25.58,21,0,9,2
1534,26.58,22,0,9,2
1535,24.2,23,0,9,2
1536,16.98,0,1,9,2
1537,16.0,1,1,9,2
1538,15.0,2,1,9,2
1539,12.75,3,1,9,2
1540,12.0,4,1,9,2
1541,17.05,5,1,9,2
1542,20.96,6,1,9,2
1543,27.96,7,1,9,2
1544,28.99,8,1,9,2
1545,30.68,9,1,9,2
1546,31.87,10,1,9,2
1547,32.8,11,1,9,2
1548,31.42,12,1,9,2
1549,29.0,13,1,9,2
1550,29.45,14,1,9,2
1551,28.22,15,1,9,2
1552,28.35,16,1,9,2
1553,26.95,17,1,9,2
1554,32.92,18,1,9,2
1555,39.07,19,1,9,2
1556,31.32,20,1,9,2
1557,25.91,21,1,9,2
1558,25.0,22,1,9,2
1559,21.99,23,1,9,2
1560,22.95,0,2,9,2
1561,21.01,1,2,9,2
1562,19.5,2,2,9,2
1563,16.0,3,2,9,2
1564,9.0,4,2,9,2
1565,20.56,5,2,9,2
1566,23.17,6,2,9,2
1567,27.93,7,2,9,2
1568,28.95,8,2,9,2
1569,30.95,9,2,9,2
1570,31.91,10,2,9,2
1571,30.95,11,2,9,2
1572,29.94,12,2,9,2
1573,29.92,13,2,9,2
1574,29.0,14,2,9,2
1575,27.9,15,2,9,2
1576,28.2,16,2,9,2
1577,29.9,17,2,9,2
1578,34.51,18,2,9,2
1579,44.01,19,2,9,2
1580,29.96,20,2,9,2
1581,25.99,21,2,9,2
1582,27.94,22,2,9,2
1583,25.03,23,2,9,2
1584,23.96,0,3,9,2
1585,23.52,1,3,9,2
1586,21.91,2,3,9,2
1587,14.08,3,3,9,2
1588,15.98,4,3,9,2
1589,21.93,5,3,9,2
1590,26.0,6,3,9,2
1591,29.9,7,3,9,2
1592,29.99,8,3,9,2
1593,31.93,9,3,9,2
1594,31.94,10,3,9,2
1595,30.0,11,3,9,2
1596,31.92,12,3,9,2
1597,29.95,13,3,9,2
1598,29.91,14,3,9,2
1599,25.99,15,3,9,2
1600,25.96,16,3,9,2
1601,23.94,17,3,9,2
1602,29.99,18,3,9,2
1603,38.62,19,3,9,2
1604,29.96,20,3,9,2
1605,23.97,21,3,9,2
1606,25.99,22,3,9,2
1607,23.91,23,3,9,2
1608,23.94,0,4,9,2
1609,23.27,1,4,9,2
1610,21.64,2,4,9,2
1611,18.96,3,4,9,2
1612,16.23,4,4,9,2
1613,20.6,5,4,9,2
1614,24.99,6,4,9,2
1615,29.15,7,4,9,2
1616,34.14,8,4,9,2
1617,36.41,9,4,9,2
1618,35.01,10,4,9,2
1619,35.99,11,4,9,2
1620,35.09,12,4,9,2
1621,31.94,13,4,9,2
1622,29.4,14,4,9,2
1623,27.42,15,4,9,2
1624,27.94,16,4,9,2
1625,27.0,17,4,9,2
1626,31.98,18,4,9,2
1627,34.93,19,4,9,2
1628,30.13,20,4,9,2
1629,26.96,21,4,9,2
1630,27.0,22,4,9,2
1631,24.94,23,4,9,2
1632,26.31,0,5,9,2
1633,24.85,1,5,9,2
1634,22.38,2,5,9,2
1635,20.85,3,5,9,2
1636,17.94,4,5,9,2
1637,19.51,5,5,9,2
1638,19.99,6,5,9,2
1639,21.22,7,5,9,2
1640,26.0,8,5,9,2
1641,28.97,9,5,9,2
1642,29.06,10,5,9,2
1643,29.96,11,5,9,2
1644,29.91,12,5,9,2
1645,26.93,13,5,9,2
1646,24.95,14,5,9,2
1647,22.95,15,5,9,2
1648,21.9,16,5,9,2
1649,22.95,17,5,9,2
1650,27.92,18,5,9,2
1651,31.81,19,5,9,2
1652,28.98,20,5,9,2
1653,25.92,21,5,9,2
1654,27.77,22,5,9,2
1655,25.23,23,5,9,2
1656,22.9,0,6,9,2
1657,19.92,1,6,9,2
1658,17.99,2,6,9,2
1659,14.81,3,6,9,2
1660,11.47,4,6,9,2
1661,11.18,5,6,9,2
1662,15.87,6,6,9,2
1663,7.97,7,6,9,2
1664,14.99,8,6,9,2
1665,17.94,9,6,9,2
1666,19.8,10,6,9,2
1667,21.55,11,6,9,2
1668,21.62,12,6,9,2
1669,16.99,13,6,9,2
1670,13.97,14,6,9,2
1671,9.93,15,6,9,2
1672,8.56,16,6,9,2
1673,11.99,17,6,9,2
1674,21.96,18,6,9,2
1675,27.93,19,6,9,2
1676,25.93,20,6,9,2
1677,22.95,21,6,9,2
1678,25.2,22,6,9,2
1679,21.92,23,6,9,2
1680,24.96,0,0,10,2
1681,24.4,1,0,10,2
1682,22.6,2,0,10,2
1683,20.27,3,0,10,2
1684,20.39,4,0,10,2
1685,24.69,5,0,10,2
1686,27.98,6,0,10,2
1687,33.5,7,0,10,2
1688,33.94,8,0,10,2
1689,34.92,9,0,10,2
1690,34.95,10,0,10,2
1691,33.94,11,0,10,2
1692,32.97,12,0,10,2
1693,29.95,13,0,10,2
1694,28.97,14,0,10,2
1695,24.42,15,0,10,2
1696,26.57,16,0,10,2
1697,26.97,17,0,10,2
1698,30.92,18,0,10,2
1699,35.98,19,0,10,2
1700,40.0,20,0,10,2
1701,32.01,21,0,10,2
1702,30.49,22,0,10,2
1703,27.02,23,0,10,2
1704,23.0,0,1,10,2
1705,23.96,1,1,10,2
1706,22.75,2,1,10,2
1707,19.94,3,1,10,2
1708,16.96,4,1,10,2
1709,20.99,5,1,10,2
1710,26.59,6,1,10,2
1711,30.0,7,1,10,2
1712,32.91,8,1,10,2
1713,32.91,9,1,10,2
1714,30.9,10,1,10,2
1715,29.97,11,1,10,2
1716,28.99,12,1,10,2
1717,26.99,13,1,10,2
1718,24.93,14,1,10,2
1719,23.18,15,1,10,2
1720,23.55,16,1,10,2
1721,23.03,17,1,10,2
1722,28.07,18,1,10,2
1723,34.96,19,1,10,2
1724,31.95,20,1,10,2
1725,27.75,21,1,10,2
1726,27.93,22,1,10,2
1727,24.52,23,1,10,2
1728,23.91,0,2,10,2
1729,22.0,1,2,10,2
1730,20.94,2,2,10,2
1731,18.5,3,2,10,2
1732,11.09,4,2,10,2
1733,21.98,5,2,10,2
1734,25.92,6,2,10,2
1735,32.91,7,2,10,2
1736,31.94,8,2,10,2
1737,33.17,9,2,10,2
1738,32.99,10,2,10,2
1739,32.93,11,2,10,2
1740,31.06,12,2,10,2
1741,30.96,13,2,10,2
1742,30.0,14,2,10,2
1743,26.0,15,2,10,2
1744,27.94,16,2,10,2
1745,27.98,17,2,10,2
1746,29.02,18,2,10,2
1747,34.91,19,2,10,2
1748,35.0,20,2,10,2
1749,29.2,21,2,10,2
1750,28.2,22,2,10,2
1751,23.95,23,2,10,2
1752,22.0,0,3,10,2
1753,21.95,1,3,10,2
1754,20.96,2,3,10,2
1755,17.99,3,3,10,2
1756,16.0,4,3,10,2
1757,22.9,5,3,10,2
1758,26.97,6,3,10,2
1759,31.0,7,3,10,2
1760,32.99,8,3,10,2
1761,33.11,9,3,10,2
1762,33.08,10,3,10,2
1763,33.11,11,3,10,2
1764,32.77,12,3,10,2
1765,31.0,13,3,10,2
1766,28.02,14,3,10,2
1767,24.94,15,3,10,2
1768,26.1,16,3,10,2
1769,26.39,17,3,10,2
1770,29.91,18,3,10,2
1771,35.89,19,3,10,2
1772,32.95,20,3,10,2
1773,27.96,21,3,10,2
1774,28.93,22,3,10,2
1775,26.85,23,3,10,2
1776,23.68,0,4,10,2
1777,23.5,1,4,10,2
1778,21.91,2,4,10,2
1779,20.87,3,4,10,2
1780,21.5,4,4,10,2
1781,22.94,5,4,10,2
1782,26.9,6,4,10,2
1783,30.0,7,4,10,2
1784,32.94,8,4,10,2
1785,34.61,9,4,10,2
1786,33.91,10,4,10,2
1787,33.11,11,4,10,2
1788,31.5,12,4,10,2
1789,29.91,13,4,10,2
1790,27.92,14,4,10,2
1791,25.92,15,4,10,2
1792,24.93,16,4,10,2
1793,24.98,17,4,10,2
1794,28.96,18,4,10,2
1795,32.94,19,4,10,2
1796,30.0,20,4,10,2
1797,25.41,21,4,10,2
1798,25.99,22,4,10,2
1799,24.87,23,4,10,2
1800,23.97,0,5,10,2
1801,23.02,1,5,10,2
1802,21.0,2,5,10,2
1803,17.96,3,5,10,2
1804,13.98,4,5,10,2
1805,13.96,5,5,10,2
1806,19.02,6,5,10,2
1807,11.92,7,5,10,2
1808,22.97,8,5,10,2
1809,25.92,9,5,10,2
1810,27.5,10,5,10,2
1811,28.9,11,5,10,2
1812,28.95,12,5,10,2
1813,26.91,13,5,10,2
1814,24.0,14,5,10,2
1815,20.92,15,5,10,2
1816,18.9,16,5,10,2
1817,20.93,17,5,10,2
1818,25.9,18,5,10,2
1819,29.1,19,5,10,2
1820,29.94,20,5,10,2
1821,24.96,21,5,10,2
1822,26.09,22,5,10,2
1823,24.03,23,5,10,2
1824,24.92,0,6,10,2
1825,20.66,1,6,10,2
1826,20.06,2,6,10,2
1827,11.1,3,6,10,2
1828,7.08,4,6,10,2
1829,12.08,5,6,10,2
1830,6.0,6,6,10,2
1831,1.29,7,6,10,2
1832,15.03,8,6,10,2
1833,20.96,9,6,10,2
1834,23.97,10,6,10,2
1835,25.05,11,6,10,2
1836,26.69,12,6,10,2
1837,24.97,13,6,10,2
1838,20.39,14,6,10,2
1839,18.06,15,6,10,2
1840,18.11,16,6,10,2
1841,19.02,17,6,10,2
1842,30.13,18,6,10,2
1843,38.92,19,6,10,2
1844,38.45,20,6,10,2
1845,33.94,21,6,10,2
1846,30.26,22,6,10,2
1847,27.9,23,6,10,2
1848,22.66,0,0,11,2
1849,25.14,1,0,11,2
1850,21.54,2,0,11,2
1851,13.45,3,0,11,2
1852,9.91,4,0,11,2
1853,21.95,5,0,11,2
1854,28.6,6,0,11,2
1855,34.01,7,0,11,2
1856,32.58,8,0,11,2
1857,32.9,9,0,11,2
1858,33.11,10,0,11,2
1859,32.97,11,0,11,2
1860,33.0,12,0,11,2
1861,33.2,13,0,11,2
1862,33.59,14,0,11,2
1863,32.98,15,0,11,2
1864,30.97,16,0,11,2
1865,30.96,17,0,11,2
1866,35.96,18,0,11,2
1867,49.68,19,0,11,2
1868,39.93,20,0,11,2
1869,34.5,21,0,11,2
1870,32.83,22,0,11,2
1871,28.14,23,0,11,2
1872,23.19,0,1,11,2
1873,24.28,1,1,11,2
1874,23.0,2,1,11,2
1875,20.73,3,1,11,2
1876,19.0,4,1,11,2
1877,23.01,5,1,11,2
1878,28.07,6,1,11,2
1879,34.69,7,1,11,2
1880,33.98,8,1,11,2
1881,34.6,9,1,11,2
1882,34.92,10,1,11,2
1883,35.91,11,1,11,2
1884,34.99,12,1,11,2
1885,34.95,13,1,11,2
1886,33.94,14,1,11,2
1887,32.33,15,1,11,2
1888,32.98,16,1,11,2
1889,31.99,17,1,11,2
1890,40.0,18,1,11,2
1891,52.81,19,1,11,2
1892,40.62,20,1,11,2
1893,31.4,21,1,11,2
1894,30.23,22,1,11,2
1895,27.93,23,1,11,2
1896,24.0,0,2,11,2
1897,21.39,1,2,11,2
1898,21.05,2,2,11,2
1899,21.0,3,2,11,2
1900,21.77,4,2,11,2
1901,24.08,5,2,11,2
1902,26.82,6,2,11,2
1903,30.1,7,2,11,2
1904,34.01,8,2,11,2
1905,35.04,9,2,11,2
1906,34.88,10,2,11,2
1907,34.67,11,2,11,2
1908,34.3,12,2,11,2
1909,34.88,13,2,11,2
1910,33.1,14,2,11,2
1911,31.99,15,2,11,2
1912,32.1,16,2,11,2
1913,30.55,17,2,11,2
1914,35.06,18,2,11,2
1915,50.18,19,2,11,2
1916,39.98,20,2,11,2
1917,30.88,21,2,11,2
1918,37.04,22,2,11,2
1919,33.92,23,2,11,2
1920,24.08,0,3,11,2
1921,21.55,1,3,11,2
1922,19.83,2,3,11,2
1923,20.42,3,3,11,2
1924,20.92,4,3,11,2
1925,23.5,5,3,11,2
1926,27.37,6,3,11,2
1927,30.61,7,3,11,2
1928,36.47,8,3,11,2
1929,36.91,9,3,11,2
